index,factoid_ID,pers_ID,pers_name,alternative_names,event_type,event_after-date,event_before-date,event_start,event_end,event_date,pers_title,pers_function,place_name,inst_name,rel_pers,source_quotations,additional_info,comment,info_dump,source
10313,394,OCR,Melchior Kirchner,NaN,Funktionsausübung,NaN,NaN,1695 # 1696,1695 # 1696,NaN,NaN,Professor,"Heidelberg, Würzburg",NaN,NaN,NaN,"er studierte in Heidelberg, war Professor in Würzburg und lehrte dort 1695 Humaniora und 1696 Rhetorik",NaN,NaN," Praetorius, Professoren, S.95; 
 Cat. Jes. 1726, S.42 Nr.4; 
 Prot, theol. Fak.1724, Bl. 31b; 
 Krafft, Jesuiten, S.338; 
 Uhlenbrock, S.107 f.; 
 De Back.-Som. IV, Sp.1080; 
 Brück, Theol. Fak., S.153; 
 RTh 23r) 
"
10314,reconstruction,OCR,Melchior Kirchner,NaN,Funktionsausübung,NaN,NaN,1724 # 1729 # 1734,NaN,1724 # 1729 # 1734,NaN,Professor,"Bamberg, Heidelberg",NaN,NaN,NaN,"in den Herbstferien 1724 ging er nach Heidelberg und später nach Bamberg, wo er 1729 und 1734 Professor der Mathematik war",NaN,NaN," Praetorius, Professoren, S.95; 
 Cat. Jes. 1726, S.42 Nr.4; 
 Prot, theol. Fak.1724, Bl. 31b; 
 Krafft, Jesuiten, S.338; 
 Uhlenbrock, S.107 f.; 
 De Back.-Som. IV, Sp.1080; 
 Brück, Theol. Fak., S.153; 
 RTh 23r) 
"
10315,395,OCR,Melchior Kirchner,NaN,Funktionsausübung,NaN,NaN,1705 # 1706 # 1709,1705 # 1706 # 1709,NaN,NaN,Lehrer,"Fulda, Heidelberg",NaN,NaN,NaN,"in Fulda lehrte er Philosophie, war 1705 und 1706 Professor der Mathematik in Heidelberg und lehrte dort 1709 Theologie",NaN,NaN," Praetorius, Professoren, S.95; 
 Cat. Jes. 1726, S.42 Nr.4; 
 Prot, theol. Fak.1724, Bl. 31b; 
 Krafft, Jesuiten, S.338; 
 Uhlenbrock, S.107 f.; 
 De Back.-Som. IV, Sp.1080; 
 Brück, Theol. Fak., S.153; 
 RTh 23r) 
"
10316,395,OCR,Melchior Kirchner,NaN,Funktionsausübung,NaN,NaN,1705 # 1706 # 1709,1705 # 1706 # 1709,NaN,NaN,Professor,"Fulda, Heidelberg",NaN,NaN,NaN,"in Fulda lehrte er Philosophie, war 1705 und 1706 Professor der Mathematik in Heidelberg und lehrte dort 1709 Theologie",NaN,NaN," Praetorius, Professoren, S.95; 
 Cat. Jes. 1726, S.42 Nr.4; 
 Prot, theol. Fak.1724, Bl. 31b; 
 Krafft, Jesuiten, S.338; 
 Uhlenbrock, S.107 f.; 
 De Back.-Som. IV, Sp.1080; 
 Brück, Theol. Fak., S.153; 
 RTh 23r) 
"
10318,397,OCR,Melchior Kirchner,NaN,Funktionsausübung,1713 # 28.8.1724,1714,NaN,NaN,NaN,"Dr., theol.",Dekan,Mainz,"Universität Mainz, Theologische Fakultät",NaN,NaN,"Dr. theol., lehrte 1713-1714 Moraltheologie in Mainz und wurde am 28.8.1724 zum Dekan der Theologischen Fakultät in Mainz gewählt",NaN,NaN," Praetorius, Professoren, S.95; 
 Cat. Jes. 1726, S.42 Nr.4; 
 Prot, theol. Fak.1724, Bl. 31b; 
 Krafft, Jesuiten, S.338; 
 Uhlenbrock, S.107 f.; 
 De Back.-Som. IV, Sp.1080; 
 Brück, Theol. Fak., S.153; 
 RTh 23r) 
"
10319,397,OCR,Melchior Kirchner,NaN,Funktionsausübung,1713 # 28.8.1724,1714,NaN,NaN,NaN,"Dr., theol.",Lehrer,Mainz,"Universität Mainz, Theologische Fakultät",NaN,NaN,"Dr. theol., lehrte 1713-1714 Moraltheologie in Mainz und wurde am 28.8.1724 zum Dekan der Theologischen Fakultät in Mainz gewählt",NaN,NaN," Praetorius, Professoren, S.95; 
 Cat. Jes. 1726, S.42 Nr.4; 
 Prot, theol. Fak.1724, Bl. 31b; 
 Krafft, Jesuiten, S.338; 
 Uhlenbrock, S.107 f.; 
 De Back.-Som. IV, Sp.1080; 
 Brück, Theol. Fak., S.153; 
 RTh 23r) 
"
10359,5465,OCR,Michael Craffto,NaN,Funktionsausübung,1655,1657,1661-11-15 # 1661 # 1662 # 1663,1661-11-15 # 1661 # 1662 # 1663,NaN,NaN,Lehrer,"Bamberg, Mainz","Universität Mainz, Philosophische Fakultät",NaN,NaN,"1655-1657 lehrte er Rhetorik zu Bamberg, wurde am 15.11.1661 in Mainz immatrikuliert und lehrte hier an der Artistenfakultät 1661 Logik, 1662 Physik, 1663 Metaphysik und Ethik",NaN,NaN," Cat. Jes.1658, S.31 Nr.29; 
 Krafft, Jesuiten, S.330, 341; 
 Aula hon., S.6; 
 Bermbach, S.201; 
 Weber, S.613, 616; 
 Duhr 3, S.898) 
"
10367,5910,OCR,Michael Fröhling,Fröling,Funktionsausübung,NaN,NaN,1752-10-27 # 1754,1752-10-27 # 1754,NaN,NaN,Lehrer,Würzburg,NaN,NaN,NaN,"am 27.10.1752 in der Würzburger Matrikel genannt als Professor publ. et ord., 1754 lehrte er dort Physik",NaN,NaN," Praetorius, Professoren, S.137; 
 Cat. Jes. 1737, S.84 Nr.37; 
 RR I 132r, 139r; 
 RPh 214r, 270r, 275v; 
 Hofkal.1766, S.89; 
 Matr. Würzburg, Nr.17715; 
 Matr. Heidelberg IV, S.128, 561, 563; 
 Prot. phil. Fak., S.28; 
 Reindl, S. 95; 
 Krafft, Jesuiten, S.332; 
 Franz Falk, Marianum Moguntinum, Mainz 1906, S.152; 
 De Back.-Som. III, Sp.1028 f.; 
 Stosiek, S.146f.) 
"
10368,5910,OCR,Michael Fröhling,Fröling,Funktionsausübung,NaN,NaN,1752-10-27 # 1754,1752-10-27 # 1754,NaN,NaN,Professor,Würzburg,NaN,NaN,NaN,"am 27.10.1752 in der Würzburger Matrikel genannt als Professor publ. et ord., 1754 lehrte er dort Physik",NaN,NaN," Praetorius, Professoren, S.137; 
 Cat. Jes. 1737, S.84 Nr.37; 
 RR I 132r, 139r; 
 RPh 214r, 270r, 275v; 
 Hofkal.1766, S.89; 
 Matr. Würzburg, Nr.17715; 
 Matr. Heidelberg IV, S.128, 561, 563; 
 Prot. phil. Fak., S.28; 
 Reindl, S. 95; 
 Krafft, Jesuiten, S.332; 
 Franz Falk, Marianum Moguntinum, Mainz 1906, S.152; 
 De Back.-Som. III, Sp.1028 f.; 
 Stosiek, S.146f.) 
"
10370,5908,OCR,Michael Fröhling,Fröling,Funktionsausübung,NaN,NaN,1749 # 1749-12-17 # 1750 # 1751,1749 # 1749-12-17 # 1750 # 1751,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1749 war er Professor der Logik an der Artistenfakultät in Mainz, wurde am 17.12.1749 zum Concilium majus zugelassen, lehrte 1750 Physik, Metaphysik und Ethik und war 1751 Promotor in Mainz",NaN,NaN," Praetorius, Professoren, S.137; 
 Cat. Jes. 1737, S.84 Nr.37; 
 RR I 132r, 139r; 
 RPh 214r, 270r, 275v; 
 Hofkal.1766, S.89; 
 Matr. Würzburg, Nr.17715; 
 Matr. Heidelberg IV, S.128, 561, 563; 
 Prot. phil. Fak., S.28; 
 Reindl, S. 95; 
 Krafft, Jesuiten, S.332; 
 Franz Falk, Marianum Moguntinum, Mainz 1906, S.152; 
 De Back.-Som. III, Sp.1028 f.; 
 Stosiek, S.146f.) 
"
10371,5908,OCR,Michael Fröhling,Fröling,Funktionsausübung,NaN,NaN,1749 # 1749-12-17 # 1750 # 1751,1749 # 1749-12-17 # 1750 # 1751,NaN,NaN,Professor,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1749 war er Professor der Logik an der Artistenfakultät in Mainz, wurde am 17.12.1749 zum Concilium majus zugelassen, lehrte 1750 Physik, Metaphysik und Ethik und war 1751 Promotor in Mainz",NaN,NaN," Praetorius, Professoren, S.137; 
 Cat. Jes. 1737, S.84 Nr.37; 
 RR I 132r, 139r; 
 RPh 214r, 270r, 275v; 
 Hofkal.1766, S.89; 
 Matr. Würzburg, Nr.17715; 
 Matr. Heidelberg IV, S.128, 561, 563; 
 Prot. phil. Fak., S.28; 
 Reindl, S. 95; 
 Krafft, Jesuiten, S.332; 
 Franz Falk, Marianum Moguntinum, Mainz 1906, S.152; 
 De Back.-Som. III, Sp.1028 f.; 
 Stosiek, S.146f.) 
"
10372,5912,OCR,Michael Fröhling,Fröling,Funktionsausübung,NaN,NaN,1765 # 1766 # 1767 # 1771-05-01,1765 # 1766 # 1767 # 1771-05-01,NaN,NaN,Assessor,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1765 war er Dekan der Artistenfakultät in Mainz, 1766 Prodekan, unterschrieb hier am 28.11. 1767 die Fakultätsrechnungen und resignierte am 1.5.1771 als Assessor der Fakultät",NaN,NaN," Praetorius, Professoren, S.137; 
 Cat. Jes. 1737, S.84 Nr.37; 
 RR I 132r, 139r; 
 RPh 214r, 270r, 275v; 
 Hofkal.1766, S.89; 
 Matr. Würzburg, Nr.17715; 
 Matr. Heidelberg IV, S.128, 561, 563; 
 Prot. phil. Fak., S.28; 
 Reindl, S. 95; 
 Krafft, Jesuiten, S.332; 
 Franz Falk, Marianum Moguntinum, Mainz 1906, S.152; 
 De Back.-Som. III, Sp.1028 f.; 
 Stosiek, S.146f.) 
"
10373,5912,OCR,Michael Fröhling,Fröling,Funktionsausübung,NaN,NaN,1765 # 1766 # 1767 # 1771-05-01,1765 # 1766 # 1767 # 1771-05-01,NaN,NaN,Dekan,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1765 war er Dekan der Artistenfakultät in Mainz, 1766 Prodekan, unterschrieb hier am 28.11. 1767 die Fakultätsrechnungen und resignierte am 1.5.1771 als Assessor der Fakultät",NaN,NaN," Praetorius, Professoren, S.137; 
 Cat. Jes. 1737, S.84 Nr.37; 
 RR I 132r, 139r; 
 RPh 214r, 270r, 275v; 
 Hofkal.1766, S.89; 
 Matr. Würzburg, Nr.17715; 
 Matr. Heidelberg IV, S.128, 561, 563; 
 Prot. phil. Fak., S.28; 
 Reindl, S. 95; 
 Krafft, Jesuiten, S.332; 
 Franz Falk, Marianum Moguntinum, Mainz 1906, S.152; 
 De Back.-Som. III, Sp.1028 f.; 
 Stosiek, S.146f.) 
"
10374,5912,OCR,Michael Fröhling,Fröling,Funktionsausübung,NaN,NaN,1765 # 1766 # 1767 # 1771-05-01,1765 # 1766 # 1767 # 1771-05-01,NaN,NaN,Prodekan,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1765 war er Dekan der Artistenfakultät in Mainz, 1766 Prodekan, unterschrieb hier am 28.11. 1767 die Fakultätsrechnungen und resignierte am 1.5.1771 als Assessor der Fakultät",NaN,NaN," Praetorius, Professoren, S.137; 
 Cat. Jes. 1737, S.84 Nr.37; 
 RR I 132r, 139r; 
 RPh 214r, 270r, 275v; 
 Hofkal.1766, S.89; 
 Matr. Würzburg, Nr.17715; 
 Matr. Heidelberg IV, S.128, 561, 563; 
 Prot. phil. Fak., S.28; 
 Reindl, S. 95; 
 Krafft, Jesuiten, S.332; 
 Franz Falk, Marianum Moguntinum, Mainz 1906, S.152; 
 De Back.-Som. III, Sp.1028 f.; 
 Stosiek, S.146f.) 
"
10400,1129,OCR,Michael Helding,NaN,Studium,NaN,NaN,1527 # 1528,1527 # 1528,NaN,"bacc., phil./mag., phil.",Student,Tübingen,NaN,NaN,NaN,"er studierte Philosophie in Tübingen, 1527 bacc. phil., 1528 mag. phil.",NaN,NaN," Praetorius, Professoren, S.93; 
 Verzeichnis theol. Fak., S.l; 
 Domkirchen-Protokolle 1514/45, S.32; 
 Lühr, S.272; 
 Nik. Paulus, Michael Helding, in: Der Katholik 74,2, 1894, S.410-430, 481-502; 
 A.Ph. Brück, Die Mainzer Dompfarrer des 16. Jahrhunderts, in: Archiv für mittelrheinische Kirchengeschichte 12, 1960, S.150 f.; 
 A.Ph. Brück, Drei Briefe Heldings vom Tridentinum, in: Archiv für mittelrheinische Kirchengeschichte 2, 1950, S.219 hier: + 30.11.1561) 
"
10417,480,OCR,Michael Kress,NaN,Funktionsausübung,1742,1743,1740 # 1740 # 1741,1740 # 1740 # 1741,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1740 war er Professor der Artistenfakultät in Mainz und lehrte 1740 Logik, 1741 Physik und Ethik und 1742-1743 Hebräisch",NaN,NaN," Praetorius, Professoren, S.95, 137; 
 RR I 92v; 
 Prot, theol. Fak.1744, Bl.49a, 49b; 
 Krafft, Jesuiten, S.338; 
 Hofkal.1745, S.61; 
 1747, S.65) 
"
10418,480,OCR,Michael Kress,NaN,Funktionsausübung,1742,1743,1740 # 1740 # 1741,1740 # 1740 # 1741,NaN,NaN,Professor,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1740 war er Professor der Artistenfakultät in Mainz und lehrte 1740 Logik, 1741 Physik und Ethik und 1742-1743 Hebräisch",NaN,NaN," Praetorius, Professoren, S.95, 137; 
 RR I 92v; 
 Prot, theol. Fak.1744, Bl.49a, 49b; 
 Krafft, Jesuiten, S.338; 
 Hofkal.1745, S.61; 
 1747, S.65) 
"
10426,6687,OCR,Michael Ritter,NaN,Funktionsausübung,NaN,NaN,1593 # 1594,1593 # 1594,NaN,NaN,Dekan,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1593 war er Dekan der Artistenfakultät in Mainz, 1594 Promotor",NaN,NaN," Nom. rev., S.20; 
 Heim, S.26; 
 Severus PM, S. 79) 
"
10438,6778,OCR,Michael Schillingius,"Schilingius, Schylingius",Funktionsausübung,1567 # 1569,1569 # 1570,1565 # 1566 # 1568 # 1581,1565 # 1566 # 1568 # 1581,NaN,NaN,Dekan,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"in Mainz lehrte er an der Artistenfakultät 1565 Humaniora, 1566 Rhetorik, 1567-1569 Hebräisch, wurde 1568 zum Baccalaureus biblicus promoviert, war 1569-1570 Dekan der Fakultät und 1581 Vertreter des Dekans der Artistenfakultät (Adam Nydaemus)",NaN,NaN," Cat. Jes.1597, Nr.7; 
 Krafft, Jesuiten, S. 345; 
 Matr. Köln II 676, 202; 
 Heim, S.20; 
 Verzeichnis theol. Fak., S.9) 
"
10439,6778,OCR,Michael Schillingius,"Schilingius, Schylingius",Funktionsausübung,1567 # 1569,1569 # 1570,1565 # 1566 # 1568 # 1581,1565 # 1566 # 1568 # 1581,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"in Mainz lehrte er an der Artistenfakultät 1565 Humaniora, 1566 Rhetorik, 1567-1569 Hebräisch, wurde 1568 zum Baccalaureus biblicus promoviert, war 1569-1570 Dekan der Fakultät und 1581 Vertreter des Dekans der Artistenfakultät (Adam Nydaemus)",NaN,NaN," Cat. Jes.1597, Nr.7; 
 Krafft, Jesuiten, S. 345; 
 Matr. Köln II 676, 202; 
 Heim, S.20; 
 Verzeichnis theol. Fak., S.9) 
"
10454,4377,OCR,Michael Voss,NaN,Funktionsausübung,1672 # 1682 # 1711,1680 # 1686 # 1712,1688,1688,NaN,NaN,Dekan,Mainz],Universität Mainz],NaN,NaN,"1672-1680, 1682-1686, 1688 sowie 1711-1712 war er Dekan der Fakultät",NaN,NaN," Praetorius, Professoren, S.132; 
 Prot. med. Fak.1671, S.167; 
 1675, S.170; 
 1676, S.170; 
 1712, S.249 hier: + 7.6.1712; 
 Reg. Univ. Mog, S.29-37, 40-41; 
 Terhalle, Med., S.63; 
 Krämer, S.21, 65 hier: + 3.7.1712; 
 Aula hon., S.8, 9, 11) 
"
10457,4380,OCR,Michael Voss,NaN,Funktionsausübung,NaN,NaN,1679 # 1687 # 1707,1679 # 1687 # 1707,NaN,NaN,Rektor,Mainz,Universität Mainz,NaN,NaN,"1679, 1687 und 1707 war er Rektor der Mainzer Universität",NaN,NaN," Praetorius, Professoren, S.132; 
 Prot. med. Fak.1671, S.167; 
 1675, S.170; 
 1676, S.170; 
 1712, S.249 hier: + 7.6.1712; 
 Reg. Univ. Mog, S.29-37, 40-41; 
 Terhalle, Med., S.63; 
 Krämer, S.21, 65 hier: + 3.7.1712; 
 Aula hon., S.8, 9, 11) 
"
10464,7128,OCR,Michael Zirck,NaN,Funktionsausübung,1755,1757,1748 # 1749,1748 # 1749,NaN,NaN,Lehrer,"Molsheim, Mainz",NaN,NaN,NaN,"in Mainz lehrte er 1748 Humaniora, 1749 Rhetorik, in Molsheim Humaniora und Philosophie 1755-1757",NaN,NaN," Cat. Jes. 1743, S.85 Nr.45; 
 Krafft, Jesuiten, S.350; 
 De Back.-Som. VIII, Sp.1511 f.) 
"
10643,97,OCR,Nicolaus Arnoldi,Arnold,Funktionsausübung,NaN,NaN,1624 # 1625,1624 # 1625,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"er kam nach Mainz und lehrte hier zunächst an der Artistenfakultät 1624 Logik, 1625 Physik, 1626/27 Metaphysik",NaN,NaN," Cat. Jes.1658, S.ll, Nr.2; 
 Aula hon., S.3; 
 Matr. Würzburg, Nr.2222; 
 Verzeichnis theol. Fak., S.7; 
 Senatsprot. I, S.57r, 59r, 59v, 62v; 
 Krafft, Jesuiten, S.327; 
 Uhlenbrock, S. 51; 
 Weber, S.612 ff.; 
 De Back.-Som.I, Sp. 562 f.) 
"
10656,5816,OCR,Nicolaus Fischer,NaN,Funktionsausübung,NaN,NaN,1654 # 1655 # 1656,1654 # 1655 # 1656,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1654 lehrte er Logik an der Artistenfakultät in Mainz, 1655 Physik und 1656 Metaphysik",NaN,NaN," Cat. Jes.1658, S.44 Nr.9; 
 Krafft, Jesuiten, S.332; 
 Aula hon., S.6; 
 Uhlenbrock, S.73; 
 De Back.-Som. III, Sp. 757 u. IX, Sp. 343) 
"
10661,5949,OCR,Nicolaus Gemer,NaN,Funktionsausübung,1654 # 1658 # 1671,1657 # 1659 # 1672,NaN,NaN,NaN,NaN,Lehrer,"Molsheim, Mainz",NaN,NaN,NaN,"er lehrte in Mainz Grammatik von 1654-1657, Humaniora und Rhetorik 1658-1659, in Molsheim Philosophie 1671-1672",NaN,NaN," De Back.-Som. III, Sp.1309; 
 Krafft, Jesuiten, S.333) 
"
10670,1317,OCR,Nicolaus Intz,NaN,Funktionsausübung,1668 # 1673,1673 # 1674,NaN,NaN,NaN,NaN,Professor,"Molsheim, Mainz","Universität Mainz, Theologische Fakultät",NaN,NaN,von 1668-1673 Professor der Theologie zu Molsheim und 1673-1674 Professor für Scholastik in Mainz an der Theologischen Fakultät,NaN,NaN," Cat. Jes.1658, S.12 Nr.14; 
 Aula hon., S.5; 
 Matr. Würzburg, Nr.4111; 
 Senatsprot. I, 112r, 112v, 113v, 114v; 
 Wegele, S.363; 
 Stosiek, S.38-40; 
 Krafft, Jesuiten, S.337) 
"
10671,1312,OCR,Nicolaus Intz,NaN,Funktionsausübung,1649,1651,1647 # 1648,1647 # 1648,NaN,NaN,Lehrer,"Mainz, Würzburg",Universität Würzburg,NaN,NaN,"1647 und 1648 lehrte er Logik und aristotelische Physik in Würzburg, 1649-1651 Logik, Physik und Metaphysik in Mainz",NaN,NaN," Cat. Jes.1658, S.12 Nr.14; 
 Aula hon., S.5; 
 Matr. Würzburg, Nr.4111; 
 Senatsprot. I, 112r, 112v, 113v, 114v; 
 Wegele, S.363; 
 Stosiek, S.38-40; 
 Krafft, Jesuiten, S.337) 
"
10679,1415,OCR,Nicolaus Lares,NaN,Funktionsausübung,1664 # 1665,1666 # 1666,NaN,NaN,NaN,NaN,Dekan,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"1664-1666 dozierte er an der Artistenfakultät in Mainz Physik, Metaphysik und Ethik und war 1665-1666 Dekan der Fakultät",NaN,NaN," Cat. Jes.1658, S.12 Nr.16; 
 Aula hon., S.7; 
 Weber, S.611-614; 
 Verzeichnis theol. Fak., S.10; 
 Matr. Würzburg, Nr.4133; 
 Heß, Nr.320; 
 De Back.-Som. IV, Sp.1529; 
 Krafft, Jesuiten, S.339) 
"
10681,1416,OCR,Nicolaus Lares,NaN,Promotion,NaN,NaN,1667 # 1667,1667 # 1667,NaN,"Dr., theol.",Professor,Mainz,Universität Mainz],NaN,NaN,1667 wurde er zum Dr. theol. promoviert und war 1667 Professor der Moraltheologie in Mainz,NaN,NaN," Cat. Jes.1658, S.12 Nr.16; 
 Aula hon., S.7; 
 Weber, S.611-614; 
 Verzeichnis theol. Fak., S.10; 
 Matr. Würzburg, Nr.4133; 
 Heß, Nr.320; 
 De Back.-Som. IV, Sp.1529; 
 Krafft, Jesuiten, S.339) 
"
10685,6447,OCR,Nicolaus Lutz,NaN,Funktionsausübung,NaN,NaN,1656 # 1659 # 1662 # 1669 # 1666 # 1672 # 1679 # 1676,1656 # 1659 # 1662 # 1669 # 1666 # 1672 # 1679 # 1676,NaN,NaN,Rektor,"Mainz, Heiligenstadt, Würzburg, Speyer, Heiligenstad",Jesuitenkolleg Erfurt/Jesuiten ###,NaN,NaN,"1656 Rektor des Jesuitenkollegs in Heiligenstadt, 1659 in Speyer, 1662 und 1669 Rektor des Jesuitennoviziats Mainz, 1666, 1672 und 1679 Provinzial der oberrheinischen Jesuitenprovinz und 1676 Rektor des Kollegs in Würzburg",NaN,NaN," Cat. Jes.1658, S.25 Nr.l; 
 Aula hon., S.5; 
 Krafft, Jesuiten, S.340; 
 Duhr 3, S.91 Anm.l und 4, S.99, 269; 
 Heß, Nr.7; 
 Weber, S.610; 
 Senatsprot.I, B1.119r, 119v; 
 II, B1.119r; 
 De Back.-Som. V, Sp.198) 
"
10687,6445,OCR,Nicolaus Lutz,NaN,Funktionsausübung,NaN,NaN,1651 # 1652 # 1653,1651 # 1652 # 1653,NaN,NaN,Dekan,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"in Mainz lehrte er an der Artistenfakultät 1651 Logik, 1652 Physik, 1653 Metaphysik und war im selben Jahr Dekan der Fakultät und Promotor",NaN,NaN," Cat. Jes.1658, S.25 Nr.l; 
 Aula hon., S.5; 
 Krafft, Jesuiten, S.340; 
 Duhr 3, S.91 Anm.l und 4, S.99, 269; 
 Heß, Nr.7; 
 Weber, S.610; 
 Senatsprot.I, B1.119r, 119v; 
 II, B1.119r; 
 De Back.-Som. V, Sp.198) 
"
10688,6445,OCR,Nicolaus Lutz,NaN,Funktionsausübung,NaN,NaN,1651 # 1652 # 1653,1651 # 1652 # 1653,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"in Mainz lehrte er an der Artistenfakultät 1651 Logik, 1652 Physik, 1653 Metaphysik und war im selben Jahr Dekan der Fakultät und Promotor",NaN,NaN," Cat. Jes.1658, S.25 Nr.l; 
 Aula hon., S.5; 
 Krafft, Jesuiten, S.340; 
 Duhr 3, S.91 Anm.l und 4, S.99, 269; 
 Heß, Nr.7; 
 Weber, S.610; 
 Senatsprot.I, B1.119r, 119v; 
 II, B1.119r; 
 De Back.-Som. V, Sp.198) 
"
10694,6684,OCR,Nicolaus Rimaeus,NaN,Funktionsausübung,1607,1608,1605 # 1606 # 1607,1605 # 1606 # 1607,NaN,NaN,Dekan,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"in Mainz lehrte er an der Artistenfakultät 1605 Logik, 1606 Physik, 1607 Metaphysik und war 1607-1608 Dekan der Fakultät",NaN,NaN," Cat. Jes.1597, Nr.11; 
 Matr. Würzburg, Nr. 515; 
 Reindl, S.170; 
 Krafft, Jesuiten, S.344; 
 Heim, S.28) 
"
10695,6684,OCR,Nicolaus Rimaeus,NaN,Funktionsausübung,1607,1608,1605 # 1606 # 1607,1605 # 1606 # 1607,NaN,NaN,Lehrer,Mainz,"Universität Mainz, Philosophische Fakultät",NaN,NaN,"in Mainz lehrte er an der Artistenfakultät 1605 Logik, 1606 Physik, 1607 Metaphysik und war 1607-1608 Dekan der Fakultät",NaN,NaN," Cat. Jes.1597, Nr.11; 
 Matr. Würzburg, Nr. 515; 
 Reindl, S.170; 
 Krafft, Jesuiten, S.344; 
 Heim, S.28) 
"
10704,5853,OCR,Nikolaus (Niklas) Vogt,NaN,Funktionsausübung,NaN,NaN,1816 # 1831,1816 # 1831,NaN,NaN,Schöffe,Frankfurt am Main,NaN,NaN,NaN,1816 war er Senator und 1831 Schöffe in Frankfurt,NaN,NaN," Praetorius, Professoren, S.139; 
 Prot. phil. Fak., S.87, 97; 
 RR II 134; 
 Scherg, Schulwesen T 2, S.613-616; 
 R. Schmitt, S.47 Anm. 55; 
 Hermann Josef Peters, Niklas Vogt und das rheinische Geistesleben 1792-1836, Mainz 1962, Phil. Diss. Mainz v.1952; 
 Gottfried Borrmann, Niklas Vogt und seine Zeit, in: Mainzer Almanach 1968, S.155-173 hier: * 6.12.1756; 
 Bockenheimer, S.39-41; 
 Helmut Mathy, Die Universität Mainz 1477-1977, Mainz 1977, S. 157-160; 
 ADB 40, S. 189 ff.) 
"
10718,5843,OCR,Nikolaus (Niklas) Vogt,NaN,Funktionsausübung,NaN,NaN,1782 # 1784,1782 # 1784,NaN,NaN,Lehrer,Mainz,Universität Mainz,NaN,NaN,hier lehrte er ab November 1782 Geschichte und erhielt 1784 die Hauptprofessur für Geschichte an der erneuerten Mainzer Universität,NaN,NaN," Praetorius, Professoren, S.139; 
 Prot. phil. Fak., S.87, 97; 
 RR II 134; 
 Scherg, Schulwesen T 2, S.613-616; 
 R. Schmitt, S.47 Anm. 55; 
 Hermann Josef Peters, Niklas Vogt und das rheinische Geistesleben 1792-1836, Mainz 1962, Phil. Diss. Mainz v.1952; 
 Gottfried Borrmann, Niklas Vogt und seine Zeit, in: Mainzer Almanach 1968, S.155-173 hier: * 6.12.1756; 
 Bockenheimer, S.39-41; 
 Helmut Mathy, Die Universität Mainz 1477-1977, Mainz 1977, S. 157-160; 
 ADB 40, S. 189 ff.) 
"
10731,627,OCR,Nikolaus Dürkheimer,Dürckheimer,Funktionsausübung,NaN,NaN,1516 # 1520 # 1524,1516 # 1520 # 1524,NaN,NaN,Dekan,Mainz,"Universität Mainz, Theologische Fakultät",NaN,NaN,"1516, 1520 und 1524 war er Dekan der Theologischen Fakultät in Mainz",NaN,NaN," Praetorius, Professoren, S.93; 
 Verzeichnis theol. Fak., S.l; 
 Severus PM, S.181; 
 Bruder, S. 12; 
 Zaun, Rheingau, S.67)
"
10740,758,OCR,Nikolaus Fimberger,NaN,Funktionsausübung,NaN,NaN,1725 # 1726,1725 # 1726,NaN,NaN,Professor,Würzburg,NaN,NaN,NaN,"1725 war er Professor für Physik in Würzburg, ab 1726 Professor für Theologie",NaN,NaN," RPh 50v, 53r; 
 Aula hon., S.ll; 
 Krafft, Jesuiten, S.332; 
 Weber, S.629 f., 639; 
 Brück, Theol. Fak., S.157; 
 Cat. Jes.1730, S.64 Nr.10; 
 Reindl, S.92; 
 RTh 28r; 
 Prot, theol. Fak.1732, Bl.39a; 
 Matr. Würzburg Nr.12207; 
 Heß, 4314) 
"
